repo_path,date,bytes,sha256,source,drive_id,method,title
50_code/2026-08_even_icosahedral_closure/2026-08-09 TEP_dyadic_closure/PROVENANCE_MANIFEST_v7_addendum_20260809.txt,2026-08-09,922,fdfa48a73083dfbb15e8e9f662d9ff338100be03630ede271434fa52169ee672,drive,1WvSrndd_agN971DnTpPOo9Voz0RY3ETU,drive-base64-exact,PROVENANCE MANIFEST v7 addendum — dyadic-closure session 2026-08-09
50_code/2026-08_even_icosahedral_closure/2026-08-09 TEP_dyadic_closure/RESULT_algebraic_closure_1951_20260809.md,2026-08-09,7526,4790a954cf04627682fd85ae222f27801c5d194e913ebb1a2a4d622fb3fad94a,drive,1dUbljpbGwRWEhFjB3ZClMqVgF8oj2K7e,drive-base64-exact,"RESULT — the algebraic side CLOSED at Doud-1951: exact a_p at every unramified prime, including p = 2 — 2026-08-09"
50_code/2026-08_even_icosahedral_closure/2026-08-09 TEP_dyadic_closure/RESULT_maass_live_20260809.md,2026-08-09,5337,b1aa0af7dc2bcd9cd1b9738e1c8480ef548fb5a4281ea1fea9132e232c625333,drive,1FKinZb3DAH8EwFrGyjXFwB95H74_6V-k,drive-base64-exact,RESULT — MAASS-LIVE: the even icosahedral Maass forms exist as functions — 2026-08-09
50_code/2026-08_even_icosahedral_closure/2026-08-09 TEP_dyadic_closure/reply_to_reviewer_dyadic_closure_20260809.md,2026-08-09,4672,d7cf90b14bcceaf377a264b8fb3f09b3310a7dd993ba5a75fdd37a743f18c99e,drive,148me5GHq-X1W7wWvgTep-pkkVTq_mQpc,drive-base64-exact,"Reply to the reviewer — your question answered, your gate run, your prize criterion met — 2026-08-09"
50_code/2026-08_even_icosahedral_closure/2026-08-09 TEP_extended_tables/deep_twist.py,2026-08-09,2609,9521dd5a228a8b53958127b80d50d54d707759a5b4b18e09a4c6533c13d80ae5,drive,1n2tIAcB_GO-qHULQfbpxpq4djpxSxav-,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/2026-08-09 TEP_extended_tables/extend_full.gp,2026-08-09,3023,0e347ceda5d4d23b6e4143721073536b55826f5d25cb12582b4fab57f73f6cc1,drive,1pk3g0Pf8NhSyuTATa4_KiIp7kmVpOt-S,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/2026-08-09 TEP_extended_tables/make_dataset_ext.py,2026-08-09,3263,c9979cc8e8aee5115c1f8c487fd7514cee4fdeea3be98e198859e6027bef77d7,drive,1EJqN-TPxye1oWenk1NLLdF-lLSkwz1pp,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/2026-08-10 Brauer_Pole_Ledger.md,2026-08-10,8479,43d0fc92ac8113441b13a2afc76daa26897609f3454b686ac1561990ffd2ac95,drive,18fvk04DTdwkUE0-nUCTJOfB_z1NmrG87_nYPgMK7FMw,drive-gdoc-export-markdown,"""""""BRAUER POLE LEDGER — exact monomial resolution of the 2-dimensional character"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V1/README.md,2026-08-05,3582,6dd6b80fd99187aca5520f33356555ea3f46e4a28076bd2d118ae49917156ed3,drive,1ce0_kI0Fx3YcM1GppEtfIw68xwQcpfuv,drive-base64-exact,The even-icosahedral summit campaign — sessions of 2026-08-03/04
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V1/TEP even-icosahedral campaign 2026-08-03_04 — README + archive pointer.md,2026-08-04,3704,843e5ec72edfe983126309d49ebccb63643c731318e18481def9222a39fe401c,drive,11kTglny31_0xDZ5qzDh6KguhBrk6-VJj9DR-7iOtC78,drive-gdoc-export-markdown,THE EVEN-ICOSAHEDRAL SUMMIT CAMPAIGN — 2026-08-03/04 (sessions C \+ verification \+ 2141 \+ Crespo grade)
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V1/corr_table_1951.txt,2026-08-04,1566,750496806eb24ea6840c22b6215ef2f54ce55f116abe96fe8e797d71ee66fad0,drive,1c8UkiRyZaC3jameLg_nKZAQtHk-dkE8m,drive-base64-exact,"p:class_label:j5:b_committed:gamma_square(+1/-1):b_constructed_det1:corr:kron(-1951,p)"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V1/corr_table_2141.txt,2026-08-04,1563,9bad6b2bdac07b379024caf7f79c6f4047a9145f22d52d224159d2ae089649ea,drive,1JY9k4ZfJ1j9qDwHGwITLhdNy9c40NOej,drive-base64-exact,"p:class_label:j5:b_committed:gamma_square(+1/-1):b_constructed_det1:corr:kron(-24,p)"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V1/totpos_BOTH_stdout.txt,2026-08-04,487,7f9cc7a90de25ff2e9056de478e4312fbafe0edb48baf3ccd55bfee47587559c,drive,1UXk_GanxI62A3zP2odubMAy7zxxhxf-O,drive-base64-exact,Doud-1951: nonvanishing conjugates 60 of 120;  NEGATIVES = 0;  min = 6.6092823889124742379176785107373055699366888096164158959019271923568383032248903 E-5  max 
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/README.md,2026-08-05,5727,544c1b0399d2ceabf0dfd766da8602f854e942c06a3d859228993a785e4717f6,drive,1RqE-Wf09l7_x2kiApIeSmCi0dT9y6G1K,drive-base64-exact,The even-icosahedral summit campaign — COMPLETE ARCHIVE v2 (2026-08-03/04)
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/crespo_grade/crespo.gp,2026-08-05,2844,4a6ff17d9f6f85360b798a38fa674863d5f6dfe2bd677322580dadca2ce646cd,drive,1E8iy024cG25KwzW6_nTUGVEj6uKDiU52,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/crespo_grade/crespo2141.gp,2026-08-05,2858,25849b4bff0036d4e7524c39bac0aba0fd80a9e2648f7d68065ea8ba29984f98,drive,1NcWvYGLJKTYQZQ6LIFwu5hMhNIKyuR2P,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/crespo_grade/crespo_grade.json,2026-08-05,725,f6d5213f16db6bef0c396233cf60d8daa68707292f0baadb64eae29713d38d28,drive,1DcinWzuhiVmfORrs-I0lzp2WhP0H7upz,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/crespo_grade/crespo_grade_2141.json,2026-08-05,54,dc9aa182060c4fe7a9eb59be96b468c6ce77a61f120f688968f483e155cf3ab5,drive,1afbFvFBfToTVy8KIg9AHGXXUezEfJF1W,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/crespo_grade/crespo_seal.py,2026-08-05,3863,b623346623d0de88ebb638934b743b18667929aa6cea759e744c2f1a9ec5b424,drive,1TDobPp4SZIrHeVZlmyLPEObk-ibvgx9y,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/crespo_grade/crespo_signs.txt,2026-08-05,8433,6f485624e940175afe170a688a55cc5439f646f2f0b8061b07e7bc80df1f7b6f,drive,1YOMxrqG8IyQnnrxtOuo8Wjvc3CgU3UYx,drive-base64-exact,3:5:-1
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/crespo_grade/crespo_signs_2141.txt,2026-08-05,8443,1f89cff51d9daf718aa5d515a5dce876997627d28220c2cdc7a83c693b9f907a,drive,1zdnbXn65zNm5c6CaDG8LQ81119yIqT_M,drive-base64-exact,5:5:-1
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/crespo_grade/seal2141.py,2026-08-05,2169,c4f70ebabc0a3a717021e4bf31c78c8b58ca149843e2348e7357c298455f49fa,drive,1KlmRg7LOsl49PTk-7udFS_Nh-guZgvpI,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/crespo_grade/totpos.gp,2026-08-05,885,b09176f49fdba32c502e570cf95cba99fae7ee37d332a07cc0d4327bf8c2ce7c,drive,1wMo-e_aCgIcIXaBY61jhGqfHmLQxgUWU,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/datasets/hecke_eigenvalues_doud1951.csv,2026-08-05,9506,bbc42f8e2b12a59e3e65e3b41f5bba9a46bb91ee829be07c168ac582fc5765de,drive,1KmoLW4xK0s5UVnyIvEgyvjwjVgmFvA6x,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/datasets/hecke_eigenvalues_doud2141.csv,2026-08-05,9675,e75c1a8c2dfc5dfdf4e014af7c7e0b622c50b234b2c8132b430f469756afad31,drive,1ks-OdKWIwlt7t09chqzpbh-gVkJqFcAi,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/datasets/make_dataset.py,2026-08-05,2344,dfccdd7ef96367641f0ebed808f4ab721e6241292776e2d066bac0520fc1038a,drive,1nPF-w3HiqyZCMUpyIKRAFKwwWgOu7DPT,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/datasets/verify_dataset.py,2026-08-05,1281,19c41e461b2215acbecb9ea98b4cb3ba1ed7c439c17d5ca188a329c8bace99e5,drive,18H0KYjQn5RZis1QUcWtXDopmhgYU_lq8,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/hecke_eigenvalues_doud1951.csv,2026-08-05,7535,bb919dee0c7c9b7d9b26b05884e845178ed94fe8147a86404b2ce73b2cf9cbd1,drive,1T0UgVmUemFGAQXLuHzPmJb-eRFpQupB9u1_vWWetda0,drive-sheet-export-csv,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/hecke_eigenvalues_doud2141.csv,2026-08-05,7439,ecb1aa96a88a90eca49fd54ea44fef4a10fa0a2b5d4b87087f3b89d27d1091d6,drive,1cCzI_wgK3BHXNMQVpkbf6QDwgxifeV-76RvgYrXTbos,drive-sheet-export-csv,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/instrument/alpha_chars.txt,2026-08-05,244,f4d65339aa0f8a3aa2e64be72069666dd7a5a29a18e029221204960901e72a56,drive,1Pi5APVZQqhqxAYQ5fhCgHbbpshbrpt92,drive-base64-exact,2:-1:0
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/instrument/controls2.json,2026-08-05,875,5e5b3e6cd4161dbe34bbb7df73fda1d506d99cf5e91dc0b0c2fb5cdbb01a360c,drive,1wfaUnVhufgcKYOc46T2OVl8-Zzs3h9Lw,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/instrument/ctrl_complex.py,2026-08-05,1541,0ce83334c4b7dd344f497e2641c4793c2a6dd14754698c256259ff07d611ddd3,drive,1r4LQDKIrltW5s-2LYtV9_pYCzqBw_WPo,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/instrument/instr2.py,2026-08-05,16493,e115caa3e54077a4a8a6d606c80789fd1bff92a2f0c472e8a061b69bbaddfb7e,drive,1SYDCAS2Zan-ENBT1nraVK_DUinDfzQxN,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/instrument/run_controls.py,2026-08-05,6137,3104010380d574edcf83a37d09ffc00ced0a9225019c320fa40bde59bae9d733,drive,11a8INpU5_0OzdLzknSXunRaRpGJRf8fF,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/klein_budget/klein_budget.gp,2026-08-05,1543,49342750f03ec8f0cda4d5aa9a80f93a34890b505f12116a16c2fa7760aa110d,drive,1cK2hXdylop4fTntGXxvEhVpC3d1i7El3,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/AMENDMENT_R1.md,2026-08-05,2988,a66fe127f2a887c5fd5d6a4bb83bd3b7e4dda1b370b5d37a757e86aa24db81f1,drive,1Cs1dQ2xjW66wvGJoo_N0wQ7BHh0eOgGs,drive-base64-exact,AMENDMENT R1 to the resumption pre-registration — staged band decoding — 2026-08-03
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/classes_planted_2089.txt,2026-08-05,6236,21aa7980093b0437ba0b5d114430b94d910d0ec6f81f8423bfcf567495c52332,drive,19wuT2dxKHvHCRpdiEJjjUTOkUh5SmsoS,drive-base64-exact,2:P
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/classes_planted_3806549.txt,2026-08-05,20950,503b0a20edbe5d826358b6a280fd00d698005021ccec7edb8f9a5fb7bacd50a9,drive,1cHdz4A-GjEK8FH1Qeo0_uE713uYHwy-2,drive-base64-exact,2:I
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/classes_planted_40093.txt,2026-08-05,25230,c32a6a4c8ed2e96773cbbb61b6df6fad940daabe71c1d08bb8528acc2c274ac3,drive,1Esiw8WEe4fDlDPdm2T7JnFlUILbwABeZ,drive-base64-exact,2:I
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/deepen.gp,2026-08-05,1233,58f3d3fb0ec6b0863c0292f27aa3def48ced1c2f31be70070de0f3bacff15abf,drive,1Yz2rImviBCl8VydQ9YtW0j_0N5td-6a4,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/kron_2089.txt,2026-08-05,22826,0316c7fe35158f4c4ce18b0bb73b62e7f62d340ad67fbf40b063ddc6d4b98ef6,drive,12s3hWe_QBka1wX-MH_tiUE-E4lktVew4,drive-base64-exact,2:-1:0:0:-1:-1:0:1:0
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/kron_40093.txt,2026-08-05,85299,2a87e32ad1b9791194b256ac92f021f5c113caf21e050b9073e894d2f43bbeee,drive,118nrbNpakuU-8jJ62k85SdTBVWbR1WlN,drive-base64-exact,2:-1:0:0:-1:-1:0:1:0
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/planted_gen.gp,2026-08-05,683,3bf9f0bcfa0dab0322f8518436294665d4ab3478aa2af9ea57b6f3322e94a15c,drive,14eG5ardj4u_Cj-aN6ClfS4OCb3iOyCl1,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify.py,2026-08-05,3918,c52e92c6ca4f28ff3c77769a5d409c49cd73bd25aa1c10bb6b5e8b3b8132d73e,drive,1O6k-MpSqp4ZWU-FX2CLRX_JuPLtK1n3E,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify2.py,2026-08-05,10869,c6a57fa573fdf111e0763c4fe8af52ab8e8b54d055c26c82dcb81f1883c55fa5,drive,1fBQugXBjX6cSLtnAgspiY83qh0A7eF-3,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify2_2089_S1.json,2026-08-05,6142,0f892d9018eee9e3a48312f8399825a99279d9b817a5369433c29e35fb4a8385,drive,1M6ZVPc4IBzwUyG048N1SabtKEMuaW6MR,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify2_2089_S2.json,2026-08-05,6166,dcaa986ed630cbcb756e4d271f900e0412795a94799ba69f431a1cdea63af4b4,drive,1ugyxm4o6j6yK97qDRDROnONVy86GNvFC,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify3.py,2026-08-05,6852,b30c9d02aa369f551e33e418780557ad6c9026c518f992484ae24f6f784372c8,drive,1Ey2CjwF5vAujdmWXMo_6NAQ5qalaRtvH,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify3_2089_S1.json,2026-08-05,6187,1ec6d36caa2992345ca6b5bbe0829849e2bc926e6f3073e5df4cbbb2fb6f77e4,drive,1lANJn7lrYSNrVK5H2WZXStDsXqk_c5nf,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify4.py,2026-08-05,10931,b10659e73526bbc0f9b9bf875bac2f1edbc8734c3b651207b1c09d04a88b74c5,drive,1UxZ9Xbptk3xtwKBy02c87BglG5KocBLd,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify4_2089_S1.json,2026-08-05,6223,6b60273dec745448bb2d706274f859330706671a72484dcabae666e77f935369,drive,1lBNXW610L6S6HIiF3l5CgvsGar8T3MD6,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify4_2089_S2.json,2026-08-05,6159,dc5c2309babaa2d0c6cbee0f07b30c983308dd40f62aaa72d72decf4f0cd9129,drive,1Yfyr6heSfOuunFq0duJBuBK3wc1CVJKx,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify4_2089_S2ord7.json,2026-08-05,6159,dc5c2309babaa2d0c6cbee0f07b30c983308dd40f62aaa72d72decf4f0cd9129,drive,1Yfyr6heSfOuunFq0duJBuBK3wc1CVJKx,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify4_2089_S3.json,2026-08-05,6252,370d4c0232f42c8a5cda6d5fcf19cbabad1d07316d7e10047ae54b18119e7a91,drive,19pQ-WGgLlvyLnma4lt1VzYyqyUHc8uqp,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify5.py,2026-08-05,7101,55b8a394b7cfb2d48e1967340aca8e82e526f39f363b3d08e427df1736735e73,drive,17s1TaTaNoMyNYdmXIN9totEKXT6X52mJ,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify5_2089_S4_0.json,2026-08-05,13037,11472cbdffea6781c85df75b65721e91e2763510576d116b8497e2d762897ef8,drive,1dRrLS7n6zj6lplQERp9ynvHmFrHdXH7M,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify5_2089_S5.json,2026-08-05,6070,4743d01113aca0a23e97b9953b6bf16674797937d6a8480fade5bd0480ac98d6,drive,1glflEwptObap4wBTzLYV7wb9IoWwimeZ,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/qualify_2089.json,2026-08-05,3045,6a980bf3e60577419347f850e5e769c1b9c30d088ff7b65dc8dabee7a9110cf8,drive,1zm8VlHpPkG0PnUe8y7FxRn4XoRD6QzFS,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/s5.py,2026-08-05,4151,7abdaaf80163920889d642ce80b4ebe086d53f365926903f7717b57dd01b0f6d,drive,1JwC9bw6bqD6G8tRdSaRNgghrnYLYAwJY,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/s5_diag.py,2026-08-05,1844,dade8b8939a1941e9d67caf91f95ed631a83034963d8a406d1a562962c7e05ff,drive,1d4AvFxxPNtC9wjl50jBAwxGludPDEz5Q,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/qualification/scan_rungs.gp,2026-08-05,558,045c806960df7834f7b6cd35b0b573999dc4ac1dfd3d7f8b37971d868f8b4012,drive,13doJy9EJB32-1f2P4AUw4xyZEHHyahyE,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/ONBOARDING_assessor_grounding_20260808.md,2026-08-08,14541,4ab9737f66ddd8b937c6039ce26dc904e1273a4dc08cd310ed6ad97d80d65ff6,drive,1rsb49hp4h7ynGmZY13zNVGrOHy8NFOgi,drive-base64-exact,"ONBOARDING — assessor grounding, read order, and the regression-trap card"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/PROVENANCE_MANIFEST_v6_addendum_20260803.txt,2026-08-03,9686,e824fff92502ee9b1d6029c5d25744565b444c10ef7b77c8008ccf30e7c1136d,drive,1UJNq1KhWJRHTJZP6_0mW2fDNukwSjBSZ,drive-base64-exact,"PROVENANCE MANIFEST — v6 ADDENDUM, 2026-08-03 (resumption session C: retarget + qualified decode + COMMIT)"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/STARTER_PROMPT_TEP_grounding_and_thread_diff_20260815.md,2026-08-15,16525,ed07fb6dfae75eb801d53fcdd1003e6c0507abfe5c0f59d135de4d6c155aeef9,drive,1PY9J7zAq9sjmssiEQjf4H0FUMDhW-FPx,drive-base64-exact,"STARTER PROMPT — TEP grounding, the Langlands-arc corpus, and the cross-thread blindness diff"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/STARTER_next_session_20260803.md,2026-08-03,5107,b3f2ed484ea19bdf41bea24338e81427483f036325a44e57aa1b0cd27251e156,drive,1fri9nFqHAXi8AVIp9ApQwuVLBN9V0tiU,drive-base64-exact,Starter prompt — session following 2026-08-03
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/STARTER_next_session_20260804.md,2026-08-04,7933,435ff7f7b78b69f1da36cadb2fc93d9db5f2ec466d186b6d10af5dbf0de113ee,drive,1_p0q_qwaSzk3Udz0n7nrUuJ2Xb1g07sv,drive-base64-exact,Starter prompt — session following 2026-08-04
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/STARTER_next_session_20260806.md,2026-08-06,6016,3a33d00803850f9604268159bd008999e38a3f86713069a014793041468a1d8a,drive,1sSEl-v7K_5hl-HQQDhCk01rS3K0SVYgD,drive-base64-exact,"STARTER — next session, from 2026-08-06"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/aside_ruler_heuristic_closure_20260804.md,2026-08-04,2763,4b4d04d0a42981153d1fd2a4dbb31fc46fbf695f91bd59ffccad1545ccfcd8f0,drive,1uhcJ34fq6QFERH6aR4841TehiDZwnhiy,drive-base64-exact,Aside — the 2026-04 ruler heuristic closed into the 2026-08 instrument — 2026-08-04
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/asides_consolidation_log_entry_20260803C.md,2026-08-03,6317,0d663211eefdb3ee79f7f29e6e74a1c21800858601250b6ef39de83b31a8c018,drive,1CO_vpYivVbFjb7BcB-0x9KKxFKON-rDu,drive-base64-exact,"2026-08-03 (session C) — Resumption: the conductor-minimal retarget, the qualified solver, and the summit read"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/asides_consolidation_log_entry_20260804D.md,2026-08-04,5438,e8fd8da05ff2121aca692a111f2ee1ad3b6cd1c583833d88ac08f929d904373a,drive,14BtE_JugVL_w5-MOlpJF5BBXQdr1wkTf,drive-base64-exact,"2026-08-04 (session C, late arc) — consolidation of the otherwise-unfiled foundations conversation"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/budget_syzygy_dictionary_20260804.md,2026-08-04,3192,93ff2424f4bef876837ba54ce47e19156ec0b900a49a3ea313f1d9212358d297,drive,1dTfuuPqSGIsgz3hcEQUAV9TBZM187aEY,drive-base64-exact,"The budget-syzygy dictionary (Will's Klein sheet, reconsidered post-wall and machine-verified) — 2026-08-04"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/corr_table_1951.txt,2026-08-04,1566,750496806eb24ea6840c22b6215ef2f54ce55f116abe96fe8e797d71ee66fad0,drive,1c8UkiRyZaC3jameLg_nKZAQtHk-dkE8m,drive-base64-exact,"p:class_label:j5:b_committed:gamma_square(+1/-1):b_constructed_det1:corr:kron(-1951,p)"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/corr_table_2141.txt,2026-08-04,1563,9bad6b2bdac07b379024caf7f79c6f4047a9145f22d52d224159d2ae089649ea,drive,1JY9k4ZfJ1j9qDwHGwITLhdNy9c40NOej,drive-base64-exact,"p:class_label:j5:b_committed:gamma_square(+1/-1):b_constructed_det1:corr:kron(-24,p)"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/countersign_ledger_20260803.md,2026-08-03,4089,61eb5797058ae963b2fd8c20dbca41eb643d7130f8f683811fe471c88732b030,drive,1DNWknXVjhetMogHOvZRibLbw2FwXygu9,drive-base64-exact,"Countersign ledger — consolidated backlog through 2026-08-03 (sessions A, B, C)"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/decode2141_RESULTS_20260804.md,2026-08-04,3453,e6e298fb2c2c4847b5cb43da1ff0869b00f9accee80d0066764415b8394137a2,drive,1KUZ7UOOjCM84czLlPH61mc4rmrcFYO9i,drive-base64-exact,"RESULTS — second summit read: Doud-2141 (even-icosahedral, the corner), decoded on demand — 2026-08-04"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/decode2141_preregistration_20260804.md,2026-08-04,3093,8d940370d7e60ae6d15d92c85b0d53bd0d5a4645e2adfdb0912e61129f00e3e0,drive,1HD2DjBvdR3QJ4dvdi4N7rMvI5QwlqeM2,drive-base64-exact,"PRE-REGISTRATION — second-summit decode: Doud-2141 (even-icosahedral, the corner), with the nebentypus-ORDER axis live — 2026-08-04"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/decode2dim_COMMIT_20260803.md,2026-08-03,9134,37ee30a58e56f5d4a791d681d53fbca6237272b8d893045cdb0025543fca505c,drive,1Q_ClkACDtD5X_-hVLcUnomwDOwF_2WSP,drive-base64-exact,"COMMIT — the 2-dim EVEN-icosahedral decode at N = 1951: 67 sign-bits, parity, orientation, and ε, produced blind and committed under seal — 2026-08-03"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/decode2dim_CRESPO_GRADE_20260804.md,2026-08-04,4849,7733f2c1d5b32cada3f81a9e1b3c7113ab8ffc088bd4613302b29e74a182134d,drive,1zX94JTC5DO46WZTgKobT6Xza_D3kEpmm,drive-base64-exact,"THE CONSTRUCTOR'S GRADE — Crespo-genre spin-lift construction, run openly against both committed decodes: PASS — 2026-08-04"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/decode2dim_RESULTS_20260803.md,2026-08-03,8944,11e715317ba7d8c428723a6914baf073eb2ae5b7d357d5a54ab76e980f7f9b2d,drive,1t3mgrsEgb3dIfXWoS_5s66fEbHJJ_PiM,drive-base64-exact,"RESULTS — the summit read: Hecke sign-bits of the first even-icosahedral 2-dim lift (Doud-1951, N = 1951), decoded blind, certified at 9×10⁻¹⁵, conjugate-replicated, and graded — 2026-08-03"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/decode2dim_RESUMPTION_preregistration_20260803.md,2026-08-03,18783,158da19872c3d47046eb1aa77aa1bbb3b45cd43451a1583cccc9e52699b39b1b,drive,1tXWcnKtClww6lIRBUfGxGayW8hT77wWi,drive-base64-exact,"PRE-REGISTRATION — 2-dim EVEN-icosahedral decode, RESUMPTION: the conductor-minimal retarget (N = 1951, quintic nebentypus), qualified solvers behind the planted bar — 2026-08-03"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/decode2dim_VERIFICATION_addendum_20260804.md,2026-08-04,6010,ae1c964856b7d70f99043b11fab8d8bd01b4cf70a7544d274179729d88aee8e3,drive,1HiZmsTzBn3zUo_iyf2yuBdLuYhwEK4Dl,drive-base64-exact,VERIFICATION ADDENDUM — five adversarial avenues run against the committed summit decode — 2026-08-04
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/decode2dim_crossverify_supplement_20260804.md,2026-08-04,4944,24d2d9b1c8151a0d4d0c836d81a14e16b14997f05f73bf1310ee62ad95479e49,drive,1MskGOgQflm_wuY3sRQsGboPYiwLYIfZs,drive-base64-exact,Cross-verification supplement (Will's four items) — 2026-08-04
